time,load_mw,wind,solar,central_power,local_power,commercial_power,net_imports
2024-10-09 19:00:00,2624.22,1025.75,0.45,607.56,244.98,50.85,692.12
2024-10-09 20:00:00,2391.31,830.33,0.35,533.50,150.69,48.69,825.37
2024-10-09 21:00:00,2338.72,561.98,0.34,309.70,138.69,46.24,1279.40
2024-10-09 22:00:00,2277.49,350.45,0.32,275.89,127.55,44.30,1476.65
2024-10-09 23:00:00,2438.34,212.90,0.25,258.17,125.94,41.15,1797.54
2024-10-10 00:00:00,2544.02,126.39,0.25,253.53,124.29,41.09,1996.17
2024-10-10 01:00:00,2611.16,59.28,0.20,240.89,121.62,41.00,2145.96
2024-10-10 02:00:00,2672.88,34.04,0.19,223.23,120.95,40.90,2251.32
2024-10-10 03:00:00,2703.43,108.08,0.24,249.49,120.05,43.00,2180.18
2024-10-10 04:00:00,2681.87,532.42,0.29,344.31,124.44,46.15,1631.71
2024-10-10 05:00:00,2924.77,1263.69,0.41,426.87,142.16,46.36,1042.50
2024-10-10 06:00:00,3102.14,1735.18,27.66,483.77,154.54,47.21,651.40
2024-10-10 07:00:00,3151.26,2191.17,89.12,376.76,158.84,46.66,286.19
2024-10-10 08:00:00,3233.92,2516.14,227.94,357.36,164.31,44.36,-78.70
2024-10-10 09:00:00,3298.78,2921.77,425.06,246.20,169.61,32.09,-498.51
2024-10-10 10:00:00,3434.58,3399.54,672.25,79.19,176.88,28.14,-924.00
2024-10-10 11:00:00,3600.30,4069.07,771.28,64.85,194.59,27.25,-1529.31
2024-10-10 12:00:00,3520.64,4292.34,821.51,73.07,239.33,27.66,-1935.69
2024-10-10 13:00:00,3313.75,4379.31,656.03,77.38,244.21,28.05,-2073.70
2024-10-10 14:00:00,3354.72,4425.43,478.60,84.13,231.68,37.51,-1905.25
2024-10-10 15:00:00,3313.77,4279.66,168.88,89.41,222.45,45.08,-1494.15
2024-10-10 16:00:00,3311.33,4259.66,15.49,86.48,212.97,47.46,-1313.41
2024-10-10 17:00:00,3355.25,4370.24,1.19,86.05,212.27,47.02,-1363.97
2024-10-10 18:00:00,3207.48,4545.67,0.92,74.72,211.43,47.06,-1674.70
2024-10-10 19:00:00,3249.59,4648.26,0.73,68.24,207.60,47.40,-1724.91
2024-10-10 20:00:00,3023.77,4552.45,0.73,68.30,205.02,44.07,-1849.17
2024-10-10 21:00:00,2799.34,4412.36,0.63,67.87,194.78,41.01,-1919.60
2024-10-10 22:00:00,2851.03,4171.05,0.53,67.17,167.76,28.41,-1586.28
2024-10-10 23:00:00,2850.24,4044.83,0.49,67.16,166.83,27.11,-1458.32
2024-10-11 00:00:00,2728.25,3883.32,0.40,67.35,166.03,27.46,-1418.50
2024-10-11 01:00:00,2658.21,3797.34,0.29,66.99,176.40,27.29,-1412.24
2024-10-11 02:00:00,2543.93,3648.10,0.30,67.08,175.47,27.12,-1376.38
2024-10-11 03:00:00,2611.69,3515.09,0.32,68.21,172.05,28.01,-1174.31
2024-10-11 04:00:00,2799.82,3282.00,0.33,101.66,200.94,31.34,-818.92
2024-10-11 05:00:00,3102.39,3133.42,2.72,151.39,205.66,42.63,-435.88
2024-10-11 06:00:00,3158.17,2933.88,135.73,181.01,462.72,57.27,-614.83
2024-10-11 07:00:00,3105.17,2510.88,524.03,113.51,243.83,45.03,-334.52
2024-10-11 08:00:00,3215.12,2300.53,1015.18,80.00,240.20,43.45,-466.73
2024-10-11 09:00:00,3278.22,2475.65,1222.77,76.97,247.60,42.57,-789.83
2024-10-11 10:00:00,3246.06,2804.75,1175.83,97.25,234.18,41.42,-1109.97
2024-10-11 11:00:00,3236.34,3003.88,1086.09,220.46,234.70,41.54,-1353.06
2024-10-11 12:00:00,3056.15,3151.41,848.12,253.04,222.42,42.31,-1463.72
2024-10-11 13:00:00,3066.51,3274.61,710.82,245.90,216.28,43.22,-1426.67
2024-10-11 14:00:00,3039.65,3393.25,485.86,313.41,220.50,43.28,-1419.19
2024-10-11 15:00:00,2983.52,3371.17,165.77,515.25,237.49,44.43,-1353.12
2024-10-11 16:00:00,2948.38,3297.79,10.81,678.30,359.19,48.30,-1448.41
2024-10-11 17:00:00,2871.60,3099.97,0.86,689.42,420.92,51.60,-1393.56
2024-10-11 18:00:00,2763.13,3133.70,0.55,569.64,422.29,55.85,-1421.20
2024-10-11 19:00:00,2609.79,2973.04,0.47,547.67,386.34,56.73,-1356.88
2024-10-11 20:00:00,2343.39,2480.54,0.38,576.20,337.90,52.86,-1106.76
2024-10-11 21:00:00,2205.93,1885.34,0.31,479.06,313.24,49.17,-523.55
2024-10-11 22:00:00,2187.24,1408.91,0.28,382.80,237.64,47.82,107.63
2024-10-11 23:00:00,2143.39,1071.00,0.23,395.49,215.65,48.55,410.20
2024-10-12 00:00:00,2135.30,936.23,0.24,355.68,210.33,48.31,582.39
2024-10-12 01:00:00,2055.28,822.84,0.19,396.13,202.41,46.74,584.91
2024-10-12 02:00:00,2040.83,1095.76,0.26,371.16,200.94,46.07,324.42
2024-10-12 03:00:00,2042.49,1098.06,0.26,378.15,210.82,48.32,304.77
2024-10-12 04:00:00,2105.28,1130.36,0.31,498.30,245.52,51.04,177.69
