time,DK1,DK2,DE,NO2,SE3,SE4
2024-05-03 10:00:00,33.95,34.17,64.11,34.96,34.17,34.17
2024-05-03 11:00:00,32.61,32.61,59.33,33.59,32.61,32.61
2024-05-03 12:00:00,31.77,31.77,60.05,32.71,31.77,31.77
2024-05-03 13:00:00,30.50,32.13,64.69,35.30,32.13,32.13
2024-05-03 14:00:00,30.40,34.29,72.29,34.52,34.29,34.29
2024-05-03 15:00:00,45.96,42.07,79.55,37.49,37.49,42.07
2024-05-03 16:00:00,80.45,80.45,88.89,39.51,39.51,80.45
2024-05-03 17:00:00,97.00,97.00,105.49,41.60,41.60,97.00
2024-05-03 18:00:00,110.02,110.02,119.94,39.76,39.76,107.63
2024-05-03 19:00:00,105.27,105.27,107.95,41.33,37.09,105.27
2024-05-03 20:00:00,91.32,91.32,93.46,48.57,31.86,60.05
2024-05-03 21:00:00,85.56,85.56,85.56,48.82,25.74,25.74
2024-05-03 22:00:00,90.80,90.80,90.80,43.81,19.57,19.57
2024-05-03 23:00:00,87.79,87.79,87.79,40.73,17.15,17.15
2024-05-04 00:00:00,86.26,86.26,86.26,41.03,16.18,16.18
2024-05-04 01:00:00,87.72,87.72,87.72,41.97,18.33,26.07
2024-05-04 02:00:00,90.64,90.64,90.64,44.06,20.47,59.98
2024-05-04 03:00:00,98.34,98.34,98.34,44.44,22.90,80.02
2024-05-04 04:00:00,94.19,94.19,94.19,43.80,25.22,70.01
2024-05-04 05:00:00,90.02,90.02,90.02,44.49,30.33,70.02
2024-05-04 06:00:00,78.48,78.48,78.48,45.77,39.27,59.92
2024-05-04 07:00:00,62.38,62.38,62.38,46.13,38.09,58.07
2024-05-04 08:00:00,41.17,41.17,41.17,37.84,36.50,36.50
2024-05-04 09:00:00,31.18,31.18,31.18,35.00,30.20,30.20
2024-05-04 10:00:00,24.93,24.93,24.93,25.72,24.33,24.33
2024-05-04 11:00:00,14.53,14.53,14.53,14.99,14.53,14.53
2024-05-04 12:00:00,13.34,13.34,13.34,20.26,13.34,13.34
2024-05-04 13:00:00,26.03,26.03,26.03,34.92,25.40,25.40
2024-05-04 14:00:00,63.62,63.62,63.62,44.79,30.01,30.01
2024-05-04 15:00:00,79.36,79.36,79.36,47.19,32.61,77.46
2024-05-04 16:00:00,98.01,98.01,98.01,47.02,34.59,95.65
2024-05-04 17:00:00,121.92,121.92,121.92,47.70,33.13,121.92
2024-05-04 18:00:00,135.40,135.40,135.40,47.81,34.47,132.15
2024-05-04 19:00:00,113.56,113.56,113.56,47.77,28.65,110.83
2024-05-04 20:00:00,90.26,90.26,90.26,47.61,25.33,88.09
2024-05-04 21:00:00,83.60,83.60,83.60,47.46,22.90,81.59
2024-05-04 22:00:00,90.58,90.58,90.58,47.46,26.36,90.58
2024-05-04 23:00:00,84.82,84.82,84.82,47.32,27.82,84.82
2024-05-05 00:00:00,83.52,83.52,83.52,47.26,28.09,83.52
2024-05-05 01:00:00,80.49,80.49,80.49,47.26,28.42,80.49
2024-05-05 02:00:00,74.74,74.74,74.74,47.27,29.39,74.74
2024-05-05 03:00:00,71.13,71.13,71.13,47.33,29.04,71.13
2024-05-05 04:00:00,62.16,62.16,62.16,47.47,31.32,61.75
2024-05-05 05:00:00,55.08,55.08,55.08,46.17,34.54,51.74
2024-05-05 06:00:00,41.33,41.33,41.33,35.72,35.72,37.18
2024-05-05 07:00:00,26.12,25.63,26.12,30.67,25.63,25.63
2024-05-05 08:00:00,8.85,9.33,8.85,15.00,9.33,9.33
2024-05-05 09:00:00,3.59,3.59,0.44,3.70,3.70,3.59
2024-05-05 10:00:00,3.18,3.18,0.00,3.27,3.27,3.18
2024-05-05 11:00:00,1.94,1.94,-0.04,2.00,2.00,1.94
2024-05-05 12:00:00,1.85,1.90,-0.97,1.90,1.90,1.90
2024-05-05 13:00:00,-0.10,4.27,-0.10,11.40,4.27,4.27
2024-05-05 14:00:00,0.00,4.90,0.00,21.79,4.90,4.90
2024-05-05 15:00:00,32.00,32.00,32.00,35.43,32.00,32.00
2024-05-05 16:00:00,86.50,86.50,86.50,46.34,37.71,86.50
2024-05-05 17:00:00,96.24,96.24,96.24,46.88,43.22,93.93
2024-05-05 18:00:00,111.92,111.92,111.92,46.97,46.65,109.23
2024-05-05 19:00:00,107.53,107.53,107.53,47.00,43.71,104.94
2024-05-05 20:00:00,98.74,98.74,98.74,46.89,40.06,40.06
2024-05-05 21:00:00,88.67,88.67,88.67,46.58,24.11,24.11
2024-05-05 22:00:00,82.86,82.86,82.86,47.44,26.92,26.92
2024-05-05 23:00:00,79.59,79.59,79.59,47.31,25.74,25.74
2024-05-06 00:00:00,80.41,80.41,80.41,47.24,25.16,25.16
2024-05-06 01:00:00,79.95,79.95,79.95,47.44,24.95,24.95
2024-05-06 02:00:00,81.69,64.20,81.69,47.72,27.89,27.89
2024-05-06 03:00:00,87.51,74.02,88.78,46.54,34.65,74.02
2024-05-06 04:00:00,107.09,107.09,107.09,48.69,48.69,104.52
2024-05-06 05:00:00,130.26,130.26,130.26,54.43,54.43,130.26
2024-05-06 06:00:00,100.46,100.46,101.35,67.96,67.96,100.46
2024-05-06 07:00:00,89.00,89.00,89.00,69.81,69.81,85.67
2024-05-06 08:00:00,81.00,81.00,81.11,60.02,60.02,71.92
2024-05-06 09:00:00,64.27,64.27,76.23,49.55,49.55,64.27
2024-05-06 10:00:00,76.26,76.26,76.26,48.79,48.79,64.17
2024-05-06 11:00:00,74.71,74.71,74.71,48.92,48.92,60.87
2024-05-06 12:00:00,74.89,74.89,74.89,48.59,48.59,59.91
2024-05-06 13:00:00,81.11,81.11,81.11,48.55,48.55,68.19
2024-05-06 14:00:00,81.62,81.62,81.62,48.50,48.50,79.66
2024-05-06 15:00:00,93.36,93.36,93.36,55.08,49.97,91.12
2024-05-06 16:00:00,108.37,108.37,108.37,82.82,67.91,90.10
2024-05-06 17:00:00,136.65,136.65,136.65,83.44,70.04,127.28
2024-05-06 18:00:00,143.99,143.99,143.99,133.54,69.42,132.05
2024-05-06 19:00:00,107.98,107.98,107.98,104.64,60.05,100.89
2024-05-06 20:00:00,94.58,94.58,94.58,91.56,48.52,48.52
2024-05-06 21:00:00,84.42,64.65,84.42,55.53,35.15,35.15
2024-05-06 22:00:00,81.73,75.96,81.73,79.20,35.46,35.46
2024-05-06 23:00:00,79.17,75.93,79.17,76.71,35.05,35.05
2024-05-07 00:00:00,77.23,75.94,77.23,74.83,34.81,34.81
2024-05-07 01:00:00,79.99,75.97,79.99,77.51,34.74,34.74
2024-05-07 02:00:00,80.08,75.99,80.08,77.60,35.19,35.19
2024-05-07 03:00:00,81.89,76.02,82.06,79.51,50.73,50.73
2024-05-07 04:00:00,95.99,95.99,98.84,89.57,95.99,95.99
2024-05-07 05:00:00,118.21,118.21,121.70,114.78,118.21,118.21
2024-05-07 06:00:00,112.66,112.66,112.66,109.06,112.66,112.66
2024-05-07 07:00:00,91.75,91.75,91.75,88.82,91.75,91.75
2024-05-07 08:00:00,84.00,82.62,85.21,81.56,82.62,82.62
2024-05-07 09:00:00,75.39,70.91,81.08,69.91,69.91,69.91
2024-05-07 10:00:00,56.91,56.91,74.73,55.31,55.31,55.31
2024-05-07 11:00:00,51.75,51.75,70.43,50.25,47.01,47.01
2024-05-07 12:00:00,47.89,47.89,65.53,46.50,40.05,40.05
2024-05-07 13:00:00,48.81,48.81,74.05,47.39,36.41,36.41
2024-05-07 14:00:00,75.60,75.60,83.12,53.01,51.76,51.76
2024-05-07 15:00:00,90.82,90.82,90.82,58.63,58.63,58.63
2024-05-07 16:00:00,105.86,105.86,105.86,79.53,79.53,103.32
2024-05-07 17:00:00,133.85,133.85,133.85,79.99,130.64,130.64
2024-05-07 18:00:00,151.05,151.05,151.05,97.57,115.00,147.42
2024-05-07 19:00:00,122.04,122.04,122.04,99.95,99.95,119.11
2024-05-07 20:00:00,101.70,101.70,101.70,98.45,74.21,74.21
2024-05-07 21:00:00,88.22,88.22,88.22,76.84,50.55,50.55
2024-05-07 22:00:00,83.97,83.97,83.97,81.37,52.97,52.97
2024-05-07 23:00:00,80.84,80.84,80.84,78.33,52.23,52.23
2024-05-08 00:00:00,80.88,80.88,80.88,78.37,50.87,50.87
2024-05-08 01:00:00,82.47,82.47,82.47,79.91,48.01,48.01
2024-05-08 02:00:00,82.48,82.48,82.48,77.60,52.26,52.26
2024-05-08 03:00:00,81.25,81.25,89.59,72.03,53.06,53.06
2024-05-08 04:00:00,107.48,107.48,107.48,79.50,104.90,104.90
2024-05-08 05:00:00,118.96,118.96,118.96,115.51,116.77,116.77
2024-05-08 06:00:00,110.12,110.12,110.12,106.71,107.48,107.48
2024-05-08 07:00:00,92.41,92.41,92.41,89.55,90.19,90.19
2024-05-08 08:00:00,85.40,85.40,85.40,82.75,83.66,83.66
2024-05-08 09:00:00,79.48,79.48,79.48,77.02,77.57,77.57
2024-05-08 10:00:00,71.18,71.18,72.93,63.95,71.18,71.18
2024-05-08 11:00:00,61.93,61.93,68.79,59.95,61.93,61.93
2024-05-08 12:00:00,62.09,62.09,66.58,60.11,62.09,62.09
2024-05-08 13:00:00,59.89,59.89,66.95,57.98,59.89,59.89
2024-05-08 14:00:00,64.10,64.10,75.72,61.82,64.10,64.10
2024-05-08 15:00:00,87.95,87.95,91.10,72.69,87.95,87.95
2024-05-08 16:00:00,103.95,103.95,106.50,79.91,103.95,103.95
2024-05-08 17:00:00,124.48,124.48,127.54,98.43,124.48,124.48
2024-05-08 18:00:00,134.42,134.42,134.42,83.95,134.42,134.42
2024-05-08 19:00:00,114.65,114.65,114.65,85.00,113.97,113.97
2024-05-08 20:00:00,96.54,96.54,96.54,72.45,94.22,94.22
2024-05-08 21:00:00,87.96,87.96,87.96,70.94,85.85,85.85
2024-05-08 22:00:00,87.60,87.60,87.60,61.49,51.55,51.55
2024-05-08 23:00:00,88.06,88.06,88.06,63.05,50.52,50.52
2024-05-09 00:00:00,82.97,82.97,82.97,61.49,29.92,29.92
2024-05-09 01:00:00,81.61,81.61,82.95,61.40,25.90,25.90
2024-05-09 02:00:00,75.51,75.51,88.83,59.95,25.69,25.69
2024-05-09 03:00:00,76.56,76.56,90.39,61.48,25.49,25.49
2024-05-09 04:00:00,84.00,84.00,88.13,62.08,28.45,38.38
2024-05-09 05:00:00,80.65,80.65,80.65,62.59,34.69,59.96
2024-05-09 06:00:00,65.53,65.53,65.53,54.19,39.90,39.90
2024-05-09 07:00:00,23.34,23.34,23.34,38.81,23.34,23.34
2024-05-09 08:00:00,5.07,4.98,5.07,10.58,4.98,4.98
2024-05-09 09:00:00,-0.06,1.09,-0.52,3.30,1.09,1.09
2024-05-09 10:00:00,-0.65,-0.16,-0.88,0.52,-0.16,-0.16
2024-05-09 11:00:00,-1.14,-0.59,-1.35,-0.18,-0.59,-0.59
2024-05-09 12:00:00,-1.17,-0.78,-2.03,-0.07,-0.78,-0.78
2024-05-09 13:00:00,-0.69,-0.18,-0.93,8.10,-0.18,-0.18
2024-05-09 14:00:00,0.68,3.08,0.68,36.82,3.08,3.08
2024-05-09 15:00:00,64.48,62.07,64.48,44.43,19.99,19.99
2024-05-09 16:00:00,85.06,85.06,89.72,56.63,19.95,19.95
2024-05-09 17:00:00,99.41,99.41,107.85,86.90,9.42,9.42
2024-05-09 18:00:00,118.17,118.17,132.79,79.93,4.69,4.69
2024-05-09 19:00:00,114.83,114.83,123.67,64.58,2.63,2.63
2024-05-09 20:00:00,94.65,94.65,99.94,64.52,0.87,0.87
2024-05-09 21:00:00,87.75,87.75,87.75,61.37,-0.11,-0.11
2024-05-09 22:00:00,92.13,92.13,92.13,53.04,0.01,0.01
2024-05-09 23:00:00,84.93,84.93,84.93,50.98,0.31,0.31
2024-05-10 00:00:00,77.07,77.07,77.07,50.76,-0.06,-0.06
2024-05-10 01:00:00,74.48,74.48,74.48,51.47,-0.16,-0.16
2024-05-10 02:00:00,74.78,74.78,74.78,51.92,-0.59,-0.59
2024-05-10 03:00:00,63.95,63.95,90.45,53.96,-0.16,-0.16
2024-05-10 04:00:00,72.49,72.49,115.20,57.97,0.39,72.49
2024-05-10 05:00:00,109.47,109.47,109.47,57.69,2.86,106.84
2024-05-10 06:00:00,95.60,95.60,95.60,53.97,4.17,93.31
2024-05-10 07:00:00,67.39,67.39,67.39,48.37,4.17,65.77
2024-05-10 08:00:00,20.84,20.84,20.84,39.85,3.91,20.34
2024-05-10 09:00:00,2.91,2.87,2.87,23.86,1.96,1.96
2024-05-10 10:00:00,0.58,0.52,0.52,0.60,0.34,0.34
2024-05-10 11:00:00,0.41,0.02,0.02,0.43,0.01,0.01
2024-05-10 12:00:00,0.08,0.02,0.02,12.07,0.02,0.02
2024-05-10 13:00:00,20.42,20.42,20.42,37.97,2.70,19.08
2024-05-10 14:00:00,65.46,65.46,65.46,47.91,4.15,63.89
2024-05-10 15:00:00,78.50,85.88,85.88,51.75,42.16,83.82
2024-05-10 16:00:00,93.25,105.91,105.91,52.08,49.82,103.37
2024-05-10 17:00:00,111.13,135.16,136.26,51.14,50.48,132.99
2024-05-10 18:00:00,159.90,166.63,170.72,50.82,50.50,166.63
2024-05-10 19:00:00,132.31,136.31,136.31,51.92,49.99,133.04
2024-05-10 20:00:00,104.87,104.87,104.87,51.79,49.92,85.80
2024-05-10 21:00:00,90.31,92.16,92.16,51.91,19.97,69.82
2024-05-10 22:00:00,85.99,96.76,96.76,43.84,5.00,85.09
2024-05-10 23:00:00,80.84,94.18,94.18,42.23,12.73,85.02
2024-05-11 00:00:00,79.10,90.03,90.03,41.45,18.66,85.01
2024-05-11 01:00:00,82.51,89.09,89.09,40.83,20.00,79.10
2024-05-11 02:00:00,79.04,89.91,89.91,40.82,22.40,79.08
2024-05-11 03:00:00,79.14,90.70,90.70,40.59,22.80,85.01
2024-05-11 04:00:00,78.00,86.72,86.72,41.99,25.16,84.64
2024-05-11 05:00:00,68.07,79.67,79.84,47.57,30.66,77.92
2024-05-11 06:00:00,56.47,56.47,56.47,36.13,33.93,55.12
2024-05-11 07:00:00,6.80,6.97,6.80,22.21,6.97,6.97
2024-05-11 08:00:00,0.79,0.79,0.00,8.58,0.79,0.79
2024-05-11 09:00:00,0.00,0.00,-10.47,0.00,0.00,0.00
2024-05-11 10:00:00,-0.58,-0.58,-21.21,-0.58,-0.58,-0.58
2024-05-11 11:00:00,-0.88,-0.88,-21.99,-0.88,-0.88,-0.88
2024-05-11 12:00:00,-0.91,-0.91,-24.23,-0.91,-0.91,-0.91
2024-05-11 13:00:00,-0.07,-0.07,-11.46,-0.03,-0.07,-0.07
2024-05-11 14:00:00,-0.41,2.98,-0.41,19.22,2.98,2.98
2024-05-11 15:00:00,32.77,32.77,32.77,31.97,30.92,30.92
2024-05-11 16:00:00,69.49,78.43,81.83,48.17,35.28,78.43
2024-05-11 17:00:00,86.02,101.68,101.68,52.88,37.07,99.24
2024-05-11 18:00:00,108.00,122.50,122.50,52.80,33.47,119.56
2024-05-11 19:00:00,90.31,103.48,103.48,52.86,32.51,101.00
2024-05-11 20:00:00,78.82,86.26,86.26,51.07,28.28,84.19
2024-05-11 21:00:00,68.02,68.37,68.37,49.21,25.21,25.21
2024-05-11 22:00:00,63.00,65.49,65.49,48.13,24.36,24.36
2024-05-11 23:00:00,51.36,54.50,54.50,42.63,19.25,19.25
2024-05-12 00:00:00,42.72,44.52,44.52,41.35,14.22,43.45
2024-05-12 01:00:00,39.00,41.22,41.22,37.96,9.02,40.23
2024-05-12 02:00:00,38.38,46.33,46.33,38.38,4.91,45.22
2024-05-12 03:00:00,43.50,43.50,43.50,36.98,4.11,42.46
2024-05-12 04:00:00,17.61,17.61,17.61,17.61,4.16,17.19
2024-05-12 05:00:00,4.79,4.79,4.79,4.54,4.54,4.67
2024-05-12 06:00:00,2.35,1.48,2.35,2.60,1.48,1.48
2024-05-12 07:00:00,-2.63,-1.23,-2.80,-0.99,-1.23,-1.23
2024-05-12 08:00:00,-2.57,-2.57,-25.00,-2.57,-2.57,-2.57
2024-05-12 09:00:00,-4.07,-4.07,-69.64,-4.07,-4.07,-4.07
2024-05-12 10:00:00,-5.09,-5.09,-100.06,-5.09,-5.09,-5.09
2024-05-12 11:00:00,-6.58,-6.58,-135.45,-6.58,-6.58,-6.58
2024-05-12 12:00:00,-5.16,-5.16,-132.85,-5.16,-5.16,-5.16
2024-05-12 13:00:00,-12.07,-2.09,-85.08,-2.09,-2.09,-2.09
2024-05-12 14:00:00,-28.81,-0.09,-30.00,-0.04,-0.09,-0.09
2024-05-12 15:00:00,-1.33,2.59,-1.33,2.59,2.59,2.59
2024-05-12 16:00:00,22.50,24.72,22.50,29.51,24.72,24.72
2024-05-12 17:00:00,65.84,63.62,67.94,40.09,40.09,63.62
2024-05-12 18:00:00,73.92,73.92,75.74,44.93,43.18,73.92
2024-05-12 19:00:00,55.40,55.40,58.26,48.70,42.13,55.40
2024-05-12 20:00:00,44.43,44.43,44.60,42.11,35.94,43.53
2024-05-12 21:00:00,35.61,35.61,35.61,35.61,27.95,34.75
2024-05-12 22:00:00,26.84,26.84,26.84,26.84,26.20,26.20
2024-05-12 23:00:00,25.88,25.88,25.88,25.25,25.25,25.25
2024-05-13 00:00:00,25.71,25.71,25.71,25.01,25.01,25.01
2024-05-13 01:00:00,24.70,24.70,24.70,24.11,24.11,24.11
2024-05-13 02:00:00,27.00,27.00,27.00,27.00,26.36,26.36
2024-05-13 03:00:00,36.65,36.65,39.68,34.99,33.92,36.65
2024-05-13 04:00:00,48.84,48.84,79.97,39.03,37.28,48.84
2024-05-13 05:00:00,100.95,100.95,106.60,44.73,44.73,100.95
2024-05-13 06:00:00,76.59,76.59,78.47,45.19,45.19,76.59
2024-05-13 07:00:00,43.51,37.59,43.51,37.59,37.59,37.59
2024-05-13 08:00:00,10.38,18.19,10.38,26.55,18.19,18.19
2024-05-13 09:00:00,-0.97,7.04,-0.97,7.04,7.04,7.04
2024-05-13 10:00:00,-2.50,1.59,-2.69,1.59,1.59,1.59
2024-05-13 11:00:00,-2.27,1.01,-2.27,1.01,1.01,1.01
2024-05-13 12:00:00,-1.81,0.01,-2.46,0.30,0.30,0.30
2024-05-13 13:00:00,-0.73,1.51,-0.73,1.51,1.51,1.51
2024-05-13 14:00:00,0.07,17.19,0.07,17.19,17.19,17.19
2024-05-13 15:00:00,51.05,33.93,55.01,33.93,33.93,33.93
2024-05-13 16:00:00,37.60,37.60,83.12,37.60,37.60,37.60
2024-05-13 17:00:00,43.04,43.04,146.18,37.53,37.53,43.04
2024-05-13 18:00:00,38.20,38.20,139.00,37.09,37.09,38.20
2024-05-13 19:00:00,35.12,35.12,88.70,34.10,34.10,35.12
2024-05-13 20:00:00,31.31,31.31,69.55,30.40,29.58,31.31
2024-05-13 21:00:00,33.66,33.66,52.70,32.68,22.82,33.66
2024-05-13 22:00:00,23.38,23.38,48.58,23.38,12.35,23.38
2024-05-13 23:00:00,19.95,19.95,43.43,19.95,12.99,19.95
2024-05-14 00:00:00,19.93,19.93,35.35,19.93,12.55,19.93
2024-05-14 01:00:00,19.95,19.95,34.08,19.95,9.88,19.95
2024-05-14 02:00:00,20.00,20.00,28.89,20.00,9.78,20.00
2024-05-14 03:00:00,23.01,23.01,52.35,23.01,12.76,23.01
2024-05-14 04:00:00,38.37,38.37,71.88,36.59,36.59,38.37
2024-05-14 05:00:00,45.18,54.97,77.33,37.96,37.96,54.97
2024-05-14 06:00:00,46.75,46.75,51.50,37.39,37.39,46.75
2024-05-14 07:00:00,5.64,7.73,5.64,14.99,7.73,7.73
2024-05-14 08:00:00,-2.33,0.33,-2.33,0.33,0.33,0.33
2024-05-14 09:00:00,-3.32,-1.46,-11.12,-1.46,-1.46,-1.46
2024-05-14 10:00:00,-3.34,-3.00,-36.33,-3.00,-3.00,-3.00
2024-05-14 11:00:00,-3.72,-3.72,-42.95,-3.72,-3.72,-3.72
2024-05-14 12:00:00,-4.99,-4.99,-39.66,-4.99,-4.99,-4.99
2024-05-14 13:00:00,-3.99,-3.99,-19.86,-3.99,-3.99,-3.99
2024-05-14 14:00:00,-2.03,-0.92,-2.93,-0.10,-0.92,-0.92
2024-05-14 15:00:00,-0.04,1.49,-0.04,4.21,1.49,1.49
2024-05-14 16:00:00,34.21,32.68,43.74,28.87,7.76,32.68
2024-05-14 17:00:00,37.62,37.62,83.90,36.53,4.87,37.62
2024-05-14 18:00:00,37.72,37.72,93.47,36.63,1.70,37.72
2024-05-14 19:00:00,36.33,36.33,76.41,36.33,0.24,36.33
2024-05-14 20:00:00,32.42,32.42,45.35,32.42,-0.07,32.42
2024-05-14 21:00:00,26.85,16.25,27.71,26.85,-1.01,-1.01
2024-05-14 22:00:00,30.50,9.59,30.56,29.62,-0.21,-0.21
2024-05-14 23:00:00,32.27,8.01,32.34,31.34,-0.16,-0.16
2024-05-15 00:00:00,30.52,19.38,39.38,29.64,-0.15,-0.15
2024-05-15 01:00:00,30.51,16.16,41.80,29.62,-0.11,-0.11
2024-05-15 02:00:00,29.83,9.99,37.96,28.97,-0.05,-0.05
2024-05-15 03:00:00,26.88,26.88,52.87,26.88,0.21,26.88
2024-05-15 04:00:00,36.20,36.20,85.01,34.37,5.46,36.20
2024-05-15 05:00:00,57.89,57.89,88.16,36.61,36.61,57.89
2024-05-15 06:00:00,59.96,59.96,84.45,37.89,37.89,59.96
2024-05-15 07:00:00,43.52,43.52,48.42,36.01,36.01,43.52
2024-05-15 08:00:00,7.36,7.06,7.36,18.53,7.06,7.06
2024-05-15 09:00:00,-0.08,0.22,-0.08,5.65,0.22,0.22
2024-05-15 10:00:00,-2.01,-0.93,-9.95,0.85,-0.93,-0.93
2024-05-15 11:00:00,-1.31,-1.05,-11.18,-0.01,-1.05,-1.05
2024-05-15 12:00:00,-0.95,-0.95,-9.91,-0.19,-0.95,-0.95
2024-05-15 13:00:00,-0.09,-0.09,-0.09,0.83,-0.09,-0.09
2024-05-15 14:00:00,1.73,1.73,1.73,6.68,1.73,1.73
2024-05-15 15:00:00,23.77,6.95,30.33,18.81,6.95,6.95
2024-05-15 16:00:00,28.92,28.92,73.66,28.92,28.92,28.92
2024-05-15 17:00:00,36.42,36.42,101.24,34.37,34.37,36.42
2024-05-15 18:00:00,37.16,37.16,110.20,36.08,36.08,37.16
2024-05-15 19:00:00,35.63,35.63,83.80,34.59,25.10,35.63
2024-05-15 20:00:00,35.40,35.40,63.64,34.38,8.19,35.40
2024-05-15 21:00:00,32.97,17.35,48.67,32.02,6.03,6.03
2024-05-15 22:00:00,21.00,2.66,51.14,20.39,2.66,2.66
2024-05-15 23:00:00,19.67,2.73,47.76,19.67,2.73,2.73
2024-05-16 00:00:00,19.66,3.36,39.62,19.66,3.36,3.36
2024-05-16 01:00:00,19.23,4.51,49.49,19.23,4.51,4.51
2024-05-16 02:00:00,19.47,6.87,44.44,19.47,6.87,6.87
2024-05-16 03:00:00,17.72,17.20,57.50,17.20,17.20,17.20
2024-05-16 04:00:00,25.97,25.97,81.35,25.22,25.22,25.97
2024-05-16 05:00:00,46.08,46.08,95.81,35.52,35.52,46.08
2024-05-16 06:00:00,40.31,40.31,82.98,35.00,35.00,40.31
2024-05-16 07:00:00,26.75,26.75,53.10,26.75,26.75,26.75
2024-05-16 08:00:00,11.50,10.32,11.50,16.80,10.32,10.32
2024-05-16 09:00:00,0.08,1.26,0.08,8.93,1.26,1.26
2024-05-16 10:00:00,-0.02,-0.02,-0.02,0.73,-0.02,-0.02
2024-05-16 11:00:00,-0.71,-0.71,-0.71,-0.19,-0.71,-0.71
2024-05-16 12:00:00,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16
2024-05-16 13:00:00,0.01,0.92,0.01,0.92,0.92,0.92
2024-05-16 14:00:00,10.00,9.09,10.00,10.00,9.09,9.09
2024-05-16 15:00:00,17.28,17.28,44.95,17.28,17.28,17.28
2024-05-16 16:00:00,20.81,20.81,74.96,20.81,20.81,20.81
2024-05-16 17:00:00,24.36,24.36,96.06,24.36,24.36,24.36
2024-05-16 18:00:00,26.21,26.21,109.91,25.45,25.45,25.45
2024-05-16 19:00:00,25.29,25.29,87.89,24.55,21.05,21.05
2024-05-16 20:00:00,22.41,17.84,82.57,22.35,10.00,10.00
2024-05-16 21:00:00,27.78,4.30,69.18,27.78,4.30,4.30
2024-05-16 22:00:00,19.59,3.30,69.52,19.92,3.30,3.30
2024-05-16 23:00:00,18.69,2.86,63.20,19.25,2.86,2.86
2024-05-17 00:00:00,18.44,2.81,63.22,18.99,2.81,2.81
2024-05-17 01:00:00,18.34,2.82,62.48,18.80,2.82,2.82
2024-05-17 02:00:00,18.77,3.48,64.39,18.77,3.48,3.48
2024-05-17 03:00:00,19.19,4.99,63.24,19.19,4.99,4.99
2024-05-17 04:00:00,23.07,23.07,83.73,23.07,23.07,23.07
2024-05-17 05:00:00,29.97,29.97,99.94,29.97,29.97,29.97
2024-05-17 06:00:00,32.45,32.45,94.71,32.45,32.45,32.45
2024-05-17 07:00:00,25.67,25.67,73.90,26.04,25.67,25.67
2024-05-17 08:00:00,19.47,11.18,64.46,20.06,11.18,11.18
2024-05-17 09:00:00,18.63,4.21,57.41,19.19,4.21,4.21
2024-05-17 10:00:00,14.56,2.95,38.11,15.00,2.95,2.95
2024-05-17 11:00:00,14.09,1.93,28.24,14.51,1.93,1.93
2024-05-17 12:00:00,13.89,1.25,31.60,14.31,1.25,1.25
2024-05-17 13:00:00,14.56,2.48,37.50,15.00,2.48,2.48
2024-05-17 14:00:00,19.17,3.28,52.09,19.74,3.28,3.28
2024-05-17 15:00:00,19.67,4.98,70.54,20.26,4.98,4.98
2024-05-17 16:00:00,22.60,7.16,69.88,26.09,7.16,7.16
2024-05-17 17:00:00,27.01,12.92,94.95,27.01,5.89,5.89
2024-05-17 18:00:00,33.07,33.07,107.94,28.60,4.13,4.13
2024-05-17 19:00:00,32.63,32.63,95.22,31.69,1.24,1.24
2024-05-17 20:00:00,31.04,31.04,89.39,30.14,-0.09,-0.09
2024-05-17 21:00:00,30.43,11.37,80.65,29.55,-1.60,-1.60
2024-05-17 22:00:00,33.50,9.53,67.55,32.53,0.00,0.00
2024-05-17 23:00:00,33.47,9.99,63.61,32.49,0.00,0.00
2024-05-18 00:00:00,34.22,34.22,63.82,33.23,0.19,0.19
2024-05-18 01:00:00,34.90,34.90,65.18,33.89,0.51,0.51
2024-05-18 02:00:00,34.83,34.83,69.01,33.82,0.98,0.98
2024-05-18 03:00:00,35.31,35.31,72.51,34.28,1.42,1.42
2024-05-18 04:00:00,58.32,58.32,71.86,36.58,2.47,2.47
2024-05-18 05:00:00,64.31,64.31,70.39,44.28,4.95,4.95
2024-05-18 06:00:00,58.29,58.29,63.86,45.36,7.97,7.97
2024-05-18 07:00:00,42.69,42.69,47.36,33.36,7.43,7.43
2024-05-18 08:00:00,9.43,9.43,9.43,28.44,4.95,4.95
2024-05-18 09:00:00,0.71,0.71,0.71,0.74,0.71,0.71
2024-05-18 10:00:00,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
2024-05-18 11:00:00,-1.30,-1.30,-1.30,-1.26,-1.30,-1.30
2024-05-18 12:00:00,-2.79,-2.79,-2.79,-2.71,-2.79,-2.79
2024-05-18 13:00:00,-1.92,-1.92,-1.92,-0.01,-1.92,-1.92
2024-05-18 14:00:00,-0.04,-0.04,-0.04,28.30,-0.04,-0.04
2024-05-18 15:00:00,42.75,3.38,50.66,33.56,3.38,3.38
2024-05-18 16:00:00,70.00,49.10,81.91,45.28,22.01,22.01
2024-05-18 17:00:00,102.33,102.33,109.94,44.56,28.63,102.33
2024-05-18 18:00:00,124.11,124.11,131.66,45.94,28.88,111.55
2024-05-18 19:00:00,114.39,114.39,122.78,47.21,25.79,59.98
