time,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh
2024-01-14 21:00:00,-329.64,-599.69,695.66,-681.81,-800.56,546.70
2024-01-14 22:00:00,-694.84,-287.74,136.87,-87.01,-800.60,513.30
2024-01-14 23:00:00,-385.44,-499.56,408.11,-363.83,-799.96,252.40
2024-01-15 00:00:00,-625.43,-426.50,1158.54,-695.37,-776.52,29.30
2024-01-15 01:00:00,-1025.23,-355.19,1221.23,-696.99,-799.96,95.80
2024-01-15 02:00:00,-985.63,-458.94,912.03,-435.39,-800.60,60.40
2024-01-15 03:00:00,-801.03,-162.80,981.50,-519.15,-800.55,-263.60
2024-01-15 04:00:00,-384.41,174.54,419.37,-677.34,-790.87,-435.80
2024-01-15 05:00:00,-219.11,442.67,-63.58,-687.17,-336.87,-436.60
2024-01-15 06:00:00,-414.23,-39.54,198.25,-14.11,-112.01,-413.60
2024-01-15 07:00:00,-376.94,67.20,376.18,0.00,-54.00,-565.00
2024-01-15 08:00:00,-419.04,644.04,234.75,0.00,-203.95,-350.00
2024-01-15 09:00:00,-136.34,502.23,141.88,0.00,-190.71,-5.00
2024-01-15 10:00:00,-132.74,609.34,218.79,-0.17,-255.79,269.00
2024-01-15 11:00:00,113.36,594.88,425.06,-0.64,37.75,-79.90
2024-01-15 12:00:00,66.66,103.21,1298.90,-0.60,171.81,-256.00
2024-01-15 13:00:00,113.86,520.08,389.01,-0.62,440.42,43.20
2024-01-15 14:00:00,494.16,223.19,345.67,-0.61,518.70,-334.90
2024-01-15 15:00:00,888.66,-549.78,901.56,-0.59,183.50,-69.10
2024-01-15 16:00:00,1128.09,-292.76,1171.63,-0.61,-414.46,41.20
2024-01-15 17:00:00,1364.94,-87.53,823.22,-0.60,-465.30,-4.80
2024-01-15 18:00:00,1588.95,-253.73,1078.31,-0.60,-712.38,-94.10
2024-01-15 19:00:00,1376.02,-142.07,1396.74,-0.61,-1153.56,107.50
2024-01-15 20:00:00,1178.59,-170.41,1599.75,-0.60,-702.76,-294.90
2024-01-15 21:00:00,755.60,50.74,2128.22,-0.62,-762.94,-487.30
2024-01-15 22:00:00,262.23,346.08,1622.68,-0.60,-384.13,-312.10
2024-01-15 23:00:00,771.20,50.06,1403.20,-0.60,-196.86,-371.60
2024-01-16 00:00:00,973.80,-215.83,1699.87,-0.58,-567.18,-266.90
2024-01-16 01:00:00,730.80,-77.09,1756.06,-0.59,-594.74,-194.50
2024-01-16 02:00:00,541.20,152.03,1529.37,-0.61,-284.47,-347.20
2024-01-16 03:00:00,567.80,-29.84,1541.53,-0.61,-88.88,-394.50
2024-01-16 04:00:00,799.90,-207.38,1397.36,-0.60,11.20,-483.10
2024-01-16 05:00:00,1224.02,-696.10,1000.69,-0.62,670.81,-543.50
2024-01-16 06:00:00,1118.41,-731.12,1116.36,-0.62,803.88,-597.40
2024-01-16 07:00:00,793.01,-731.23,1500.08,-0.62,729.60,-601.10
2024-01-16 08:00:00,915.10,-731.34,1581.60,-0.62,386.48,-601.20
2024-01-16 09:00:00,753.20,-731.57,1806.38,-0.61,231.87,-591.60
2024-01-16 10:00:00,1562.60,-731.85,674.28,-0.72,135.67,-463.10
2024-01-16 11:00:00,1630.12,-731.96,311.53,-0.75,311.30,-540.50
2024-01-16 12:00:00,1264.18,-731.97,340.74,-0.80,299.95,-441.90
2024-01-16 13:00:00,633.00,-731.98,221.77,-0.72,565.76,-531.60
2024-01-16 14:00:00,420.09,-731.95,-118.39,-0.70,863.59,-543.70
2024-01-16 15:00:00,941.50,-732.15,-331.81,-0.65,199.19,-589.20
2024-01-16 16:00:00,609.50,-732.25,347.03,-0.65,-233.06,-601.20
2024-01-16 17:00:00,369.80,-730.58,224.80,-0.68,-57.83,-598.80
2024-01-16 18:00:00,443.10,-706.55,441.09,-0.65,-673.98,-533.70
2024-01-16 19:00:00,349.40,-681.77,1167.58,-0.66,-1288.60,-407.50
2024-01-16 20:00:00,21.70,-338.73,166.19,-0.64,-348.76,-394.80
2024-01-16 21:00:00,-371.80,-161.81,59.37,-0.63,-219.74,-373.50
2024-01-16 22:00:00,-823.69,-507.35,442.49,-0.61,-81.48,-343.00
2024-01-16 23:00:00,-1281.17,-726.08,774.24,-0.59,-404.37,-24.60
2024-01-17 00:00:00,-1677.07,-731.38,678.14,-0.60,-419.09,-20.40
2024-01-17 01:00:00,-1704.84,-731.79,527.06,-0.62,-592.07,48.30
2024-01-17 02:00:00,-1696.03,-727.53,769.11,-0.60,-616.07,-75.80
2024-01-17 03:00:00,-1544.04,-667.27,650.41,-0.59,-701.71,-180.00
2024-01-17 04:00:00,-1334.11,-723.13,264.74,-0.62,-613.16,180.50
2024-01-17 05:00:00,-1044.05,-706.35,174.60,-0.61,-587.63,334.70
2024-01-17 06:00:00,-693.14,-602.88,213.19,-0.62,-663.09,273.80
2024-01-17 07:00:00,-645.01,-57.03,-177.58,-0.60,-764.88,228.60
2024-01-17 08:00:00,-867.01,446.75,-190.07,-0.64,-742.02,309.50
2024-01-17 09:00:00,-460.83,556.92,-326.15,-0.63,-601.36,133.50
2024-01-17 10:00:00,-9.61,203.81,-569.39,-0.64,-614.17,242.20
2024-01-17 11:00:00,433.38,679.87,-1502.15,-0.59,-144.44,-184.40
2024-01-17 12:00:00,802.27,715.56,-2236.61,-0.59,184.83,-33.90
2024-01-17 13:00:00,1203.46,715.58,-1999.70,-0.60,-72.20,-284.00
2024-01-17 14:00:00,1042.80,715.56,-1862.20,-0.65,70.41,-352.20
2024-01-17 15:00:00,847.30,715.60,-1307.96,-0.65,69.48,-451.30
2024-01-17 16:00:00,1079.65,715.73,-1151.99,-0.63,49.76,-435.30
2024-01-17 17:00:00,1313.63,715.88,-1099.08,-0.63,-585.00,-158.70
2024-01-17 18:00:00,1310.94,715.96,-1491.76,-0.62,164.21,-553.20
2024-01-17 19:00:00,1630.88,716.03,-1771.07,-0.59,-85.53,-390.80
2024-01-17 20:00:00,1653.48,716.12,-2122.30,-0.58,394.85,-422.10
2024-01-17 21:00:00,1651.80,716.05,-1947.51,-0.61,230.09,-320.90
2024-01-17 22:00:00,1608.26,716.14,-2080.10,-0.62,166.84,-163.20
2024-01-17 23:00:00,1369.61,716.15,-1541.25,-0.64,-0.33,-173.80
2024-01-18 00:00:00,1295.86,716.20,-1502.77,-0.65,-29.02,-155.10
2024-01-18 01:00:00,1155.01,716.12,-1466.39,-0.64,-0.69,-96.30
2024-01-18 02:00:00,1340.89,716.12,-1849.63,-0.65,0.10,12.40
2024-01-18 03:00:00,1356.68,716.15,-1835.47,-0.63,14.00,-28.80
2024-01-18 04:00:00,1449.47,713.60,-2244.76,-0.65,671.13,-434.30
2024-01-18 05:00:00,1088.96,675.50,-2400.53,-0.59,1326.98,-454.30
2024-01-18 06:00:00,1346.57,665.20,-2493.21,0.00,1042.15,-538.30
2024-01-18 07:00:00,850.71,443.81,-2255.18,0.00,1344.95,-475.90
2024-01-18 08:00:00,772.38,501.64,-1321.45,0.00,451.33,-280.30
2024-01-18 09:00:00,1565.29,635.21,-1202.74,-0.45,-467.16,-500.90
2024-01-18 10:00:00,1595.07,711.44,-2172.34,-0.63,78.33,-480.70
2024-01-18 11:00:00,1290.89,715.75,-1865.85,-0.61,-261.85,-499.50
2024-01-18 12:00:00,1356.96,691.50,-2355.10,-0.64,78.87,-450.80
2024-01-18 13:00:00,1533.50,313.86,-1841.39,-0.63,-495.56,-473.50
2024-01-18 14:00:00,1446.92,158.78,-2186.37,-0.67,194.61,-414.40
2024-01-18 15:00:00,1310.82,-175.90,-2112.44,-0.66,160.26,-142.80
2024-01-18 16:00:00,1489.18,-566.89,-1279.62,-0.75,-335.27,-392.80
2024-01-18 17:00:00,1089.78,-363.40,-536.72,-0.89,-827.82,-301.60
2024-01-18 18:00:00,657.11,1.41,-26.23,-0.80,-1104.59,-510.00
2024-01-18 19:00:00,405.42,284.75,167.43,-0.72,-1431.13,-279.90
2024-01-18 20:00:00,198.00,378.27,14.95,-0.70,-1275.20,-57.30
2024-01-18 21:00:00,-35.30,374.48,47.46,-0.69,-1328.96,71.10
2024-01-18 22:00:00,-252.50,-18.22,104.35,-0.66,-833.27,70.80
2024-01-18 23:00:00,-658.50,28.90,439.46,-0.64,-1004.86,371.40
2024-01-19 00:00:00,-1092.50,425.01,700.43,-0.68,-1196.15,411.80
2024-01-19 01:00:00,-1175.09,625.85,997.97,-0.68,-1128.12,174.20
2024-01-19 02:00:00,-877.34,-195.36,1315.82,-0.65,-1200.25,346.60
2024-01-19 03:00:00,-940.64,44.92,1362.73,-0.64,-1196.23,-172.80
2024-01-19 04:00:00,-801.94,-446.90,1381.33,-0.62,-923.73,-394.60
2024-01-19 05:00:00,-173.94,-600.75,466.24,-0.65,-563.74,-448.60
2024-01-19 06:00:00,-373.04,-723.16,514.79,-0.66,-403.69,-195.30
2024-01-19 07:00:00,-459.04,-731.79,1421.24,-0.61,-992.33,-346.50
2024-01-19 08:00:00,-639.14,-693.57,1756.48,-0.05,-1446.05,-149.00
2024-01-19 09:00:00,-866.24,-157.73,1496.56,0.00,-1444.55,-268.20
2024-01-19 10:00:00,-620.74,-143.61,642.37,-0.54,-929.56,-301.40
2024-01-19 11:00:00,-372.84,-313.81,177.62,7.68,-580.85,-41.20
2024-01-19 12:00:00,-399.45,-714.71,1138.57,8.59,-600.34,-322.70
2024-01-19 13:00:00,-293.75,-731.46,818.93,8.61,-384.54,-224.10
2024-01-19 14:00:00,-249.74,-731.52,556.18,0.51,-254.65,-251.50
2024-01-19 15:00:00,-308.24,-731.86,687.19,-15.62,-365.55,-55.60
2024-01-19 16:00:00,-163.64,-728.18,1059.76,-288.72,-459.44,-123.50
2024-01-19 17:00:00,89.66,-673.18,1194.54,0.00,-1429.89,-65.00
2024-01-19 18:00:00,-574.84,-695.94,1802.62,0.00,-1453.39,-300.60
2024-01-19 19:00:00,-999.44,-667.83,1781.30,0.00,-1349.81,-290.90
2024-01-19 20:00:00,-708.34,-690.46,872.98,0.00,-910.35,-439.70
2024-01-19 21:00:00,-825.54,-673.66,260.66,0.00,-984.83,-69.60
2024-01-19 22:00:00,-805.33,-693.86,51.10,0.00,-813.21,-327.50
2024-01-19 23:00:00,-801.93,-707.59,681.99,0.00,-1206.34,-502.80
2024-01-20 00:00:00,-882.13,-730.30,362.31,0.00,-910.05,-443.00
2024-01-20 01:00:00,-1024.43,-731.79,770.79,0.00,-1207.63,-443.00
2024-01-20 02:00:00,-1304.38,-731.78,1193.99,0.00,-1140.71,-523.90
2024-01-20 03:00:00,-1675.87,-731.72,1570.84,0.00,-1060.32,-513.70
2024-01-20 04:00:00,-1505.08,-731.85,1614.03,0.00,-1010.52,-527.70
2024-01-20 05:00:00,-1160.38,-727.01,1160.59,0.00,-729.37,-385.00
2024-01-20 06:00:00,-711.03,-731.37,1241.47,0.00,-792.13,-245.50
2024-01-20 07:00:00,-278.34,-731.35,468.75,0.00,-395.14,-45.40
2024-01-20 08:00:00,40.66,-720.61,521.69,0.00,-513.99,-72.50
2024-01-20 09:00:00,46.76,-729.12,971.23,0.00,-785.79,-96.80
2024-01-20 10:00:00,-40.84,-729.90,1193.20,0.00,-741.71,-253.70
2024-01-20 11:00:00,-352.14,-730.00,1463.14,0.00,-740.27,-207.00
2024-01-20 12:00:00,-417.44,-730.00,1265.55,0.00,-724.81,27.30
2024-01-20 13:00:00,-484.14,-731.60,1370.99,0.00,-745.48,28.70
2024-01-20 14:00:00,-194.24,-732.18,711.56,0.00,-211.22,-277.30
2024-01-20 15:00:00,256.56,-732.31,52.46,0.00,-52.61,-264.40
2024-01-20 16:00:00,215.87,-732.32,194.02,0.00,-7.12,-549.60
2024-01-20 17:00:00,-140.63,-732.32,377.07,0.00,-284.96,-564.10
2024-01-20 18:00:00,-686.93,-720.94,735.15,0.00,-544.66,-562.50
2024-01-20 19:00:00,-325.34,-542.60,501.43,0.00,-1073.12,-542.90
2024-01-20 20:00:00,-324.14,-295.30,430.16,0.00,-1204.63,-591.50
2024-01-20 21:00:00,59.17,-152.81,-156.78,0.00,-1214.91,-514.20
2024-01-20 22:00:00,-328.73,-209.13,109.31,0.00,-1166.00,-464.90
2024-01-20 23:00:00,-766.54,-620.80,279.00,0.00,-847.80,-11.80
2024-01-21 00:00:00,-1169.78,-726.10,519.73,0.00,-846.66,256.70
2024-01-21 01:00:00,-903.54,-731.76,369.09,0.00,-891.93,232.10
2024-01-21 02:00:00,-1018.74,-731.94,811.71,0.00,-850.09,178.80
2024-01-21 03:00:00,-1333.67,-732.14,805.35,0.00,-679.32,262.90
2024-01-21 04:00:00,-1666.71,-732.27,673.98,0.00,-494.50,349.60
2024-01-21 05:00:00,-1392.52,-732.35,679.64,0.00,-892.26,540.70
2024-01-21 06:00:00,-1595.45,-732.29,1042.33,0.00,-1103.17,451.30
2024-01-21 07:00:00,-1658.74,-732.30,749.14,0.00,-892.59,435.20
2024-01-21 08:00:00,-1504.77,-732.37,568.76,0.00,-955.45,401.70
2024-01-21 09:00:00,-1690.07,-732.55,834.96,0.00,-803.62,403.50
2024-01-21 10:00:00,-1692.58,-732.63,874.36,0.00,-800.36,382.10
2024-01-21 11:00:00,-1370.92,-732.58,527.06,0.00,-800.60,552.60
2024-01-21 12:00:00,-1485.22,-732.53,630.53,0.00,-800.51,586.00
2024-01-21 13:00:00,-1687.75,-732.42,858.33,0.00,-800.36,576.20
2024-01-21 14:00:00,-1705.16,-732.40,910.17,0.00,-800.37,547.50
2024-01-21 15:00:00,-1690.45,-732.38,913.33,0.00,-800.16,578.20
2024-01-21 16:00:00,-1450.50,-732.51,780.14,0.00,-804.09,542.00
2024-01-21 17:00:00,-1074.18,-732.30,556.51,0.00,-971.92,290.60
2024-01-21 18:00:00,-1243.84,-732.57,749.37,0.00,-1069.49,37.50
2024-01-21 19:00:00,-1660.88,-732.50,765.32,0.00,-1021.18,282.70
2024-01-21 20:00:00,-1699.47,-732.66,683.45,0.00,-833.19,165.60
2024-01-21 21:00:00,-1705.29,-732.59,691.29,0.00,-1087.90,298.20
2024-01-21 22:00:00,-1705.84,-732.07,650.94,0.00,-1079.67,437.40
2024-01-21 23:00:00,-1705.88,-720.91,911.96,0.00,-437.94,-1.30
2024-01-22 00:00:00,-1706.07,-730.83,795.21,0.00,60.38,-53.80
2024-01-22 01:00:00,-1699.71,-720.85,707.75,0.00,316.56,-26.30
2024-01-22 02:00:00,-1616.90,-723.35,1078.55,0.00,327.63,-245.40
2024-01-22 03:00:00,-1645.17,-728.56,1174.44,0.00,192.38,36.90
2024-01-22 04:00:00,-1504.23,-679.30,690.77,0.00,-169.28,543.10
2024-01-22 05:00:00,-1660.00,-646.35,621.37,0.00,-464.23,580.20
2024-01-22 06:00:00,-1283.09,-156.04,314.55,0.00,-1340.32,477.60
2024-01-22 07:00:00,-1142.03,-132.30,289.37,0.00,-1448.74,402.10
2024-01-22 08:00:00,-1472.74,-519.60,615.32,0.00,-1148.85,523.90
2024-01-22 09:00:00,-1360.84,-252.19,449.47,0.00,-1450.78,429.70
2024-01-22 10:00:00,-1480.36,-73.20,241.93,0.00,-1453.50,392.80
2024-01-22 11:00:00,-1630.31,-33.79,178.87,0.00,-1269.50,444.30
2024-01-22 12:00:00,-1701.52,-300.61,876.64,0.00,-1286.22,483.50
2024-01-22 13:00:00,-1705.61,428.39,423.19,0.00,-1454.04,318.70
2024-01-22 14:00:00,-1672.86,612.55,176.14,0.00,-1449.46,310.70
2024-01-22 15:00:00,-1214.04,-15.42,315.56,0.00,-1334.78,215.40
2024-01-22 16:00:00,-845.16,-18.51,-3.66,-0.05,-1335.04,255.70
2024-01-22 17:00:00,-1078.63,57.97,44.88,-0.02,-1453.64,361.70
2024-01-22 18:00:00,-1229.97,-215.35,157.94,0.00,-1377.75,488.10
2024-01-22 19:00:00,-1618.27,-84.88,150.26,0.00,-1090.10,556.70
2024-01-22 20:00:00,-1700.89,116.80,468.14,0.00,-1449.66,586.30
2024-01-22 21:00:00,-1705.00,175.20,268.02,0.00,-1437.31,588.00
2024-01-22 22:00:00,-1705.41,22.59,180.63,0.00,-978.76,588.00
2024-01-22 23:00:00,-1705.32,-141.79,174.66,0.00,-610.62,588.00
2024-01-23 00:00:00,-1705.41,-400.93,875.03,0.00,-696.58,587.90
2024-01-23 01:00:00,-1705.32,-381.32,927.98,0.00,-603.32,587.90
2024-01-23 02:00:00,-1705.43,-612.60,1211.99,0.00,-570.57,588.00
2024-01-23 03:00:00,-1705.67,-342.35,730.06,0.00,-401.39,587.90
2024-01-23 04:00:00,-1690.46,34.82,447.74,0.00,-806.65,588.00
2024-01-23 05:00:00,-1449.48,267.38,50.38,0.00,-1046.50,588.00
2024-01-23 06:00:00,-1105.06,-181.11,76.40,0.00,-1106.88,583.80
2024-01-23 07:00:00,-1005.24,-2.95,91.56,0.00,-1450.17,525.40
2024-01-23 08:00:00,-1081.52,199.85,22.97,0.00,-1457.82,533.20
2024-01-23 09:00:00,-1255.54,477.29,-39.76,0.00,-1455.30,449.70
2024-01-23 10:00:00,-1655.32,357.20,160.29,0.00,-1361.54,493.60
2024-01-23 11:00:00,-1696.38,-30.49,723.67,0.00,-1455.78,581.80
2024-01-23 12:00:00,-1551.59,292.04,522.73,0.00,-1457.66,588.00
2024-01-23 13:00:00,-1112.00,530.65,84.38,0.00,-1451.89,588.00
2024-01-23 14:00:00,-662.34,552.49,-36.63,-0.14,-1442.84,584.00
2024-01-23 15:00:00,-437.35,104.33,-67.63,-0.66,-755.18,459.20
2024-01-23 16:00:00,-30.75,150.14,-20.59,-0.65,-812.22,117.60
2024-01-23 17:00:00,-29.15,19.58,412.29,-0.63,-1395.14,11.50
2024-01-23 18:00:00,-442.04,128.40,382.88,-0.66,-1408.73,124.40
2024-01-23 19:00:00,-889.54,1.99,444.07,-0.62,-1456.77,264.50
2024-01-23 20:00:00,-1342.73,-256.97,656.14,-0.58,-1446.94,430.30
2024-01-23 21:00:00,-1669.93,12.63,263.64,-0.59,-1209.99,542.30
2024-01-23 22:00:00,-1704.86,-519.77,863.91,-0.64,-556.70,-72.60
2024-01-23 23:00:00,-1705.48,-540.59,1294.21,-0.62,-72.98,-572.50
2024-01-24 00:00:00,-1705.57,-578.55,2238.12,-0.62,-113.28,-597.50
2024-01-24 01:00:00,-1705.70,-501.15,2029.87,-0.66,-110.37,-544.70
2024-01-24 02:00:00,-1705.76,-720.67,2119.61,-0.66,-48.02,-563.20
2024-01-24 03:00:00,-1706.01,-731.12,1943.11,-0.70,41.74,-601.40
2024-01-24 04:00:00,-1705.91,-679.67,1812.32,-0.68,433.35,-599.40
2024-01-24 05:00:00,-1700.69,-65.12,880.90,-0.67,-307.05,-486.10
2024-01-24 06:00:00,-1594.98,-102.31,972.70,-0.61,-1065.96,41.40
2024-01-24 07:00:00,-1087.61,-62.35,223.11,-0.63,-415.43,-159.30
2024-01-24 08:00:00,-970.27,-177.52,-67.39,-0.67,-400.96,208.10
2024-01-24 09:00:00,-967.34,-406.83,181.43,-0.61,-400.84,139.40
2024-01-24 10:00:00,-937.19,-517.87,654.44,-0.37,-400.80,-330.70
2024-01-24 11:00:00,-1153.20,-537.37,855.57,2.10,-400.83,-515.70
2024-01-24 12:00:00,-1392.98,-718.34,1117.51,91.01,-408.96,-322.50
2024-01-24 13:00:00,-1019.43,-708.60,1338.33,-579.72,-792.29,109.50
2024-01-24 14:00:00,-1173.54,-381.44,743.00,-699.91,-802.21,533.20
2024-01-24 15:00:00,-930.35,-561.36,932.29,-687.54,-882.93,442.60
2024-01-24 16:00:00,-625.85,-570.01,1137.89,-630.22,-1203.71,173.20
2024-01-24 17:00:00,-953.05,-477.61,943.18,-655.79,-1144.11,399.70
2024-01-24 18:00:00,-864.54,-442.71,947.16,-701.45,-1449.84,481.10
2024-01-24 19:00:00,-987.24,-679.93,1131.32,-700.97,-1397.39,525.60
2024-01-24 20:00:00,-1160.44,-679.68,905.31,-629.55,-938.25,496.60
2024-01-24 21:00:00,-1446.39,-578.08,921.60,-613.45,-1082.47,557.80
2024-01-24 22:00:00,-1636.46,-673.66,907.69,-550.95,-917.74,542.00
2024-01-24 23:00:00,-1664.78,-727.28,1148.94,-292.83,-1379.72,580.00
2024-01-25 00:00:00,-1703.38,-725.58,918.01,-192.36,-1224.05,584.30
2024-01-25 01:00:00,-1694.90,-561.89,686.68,-48.83,-1203.96,536.00
2024-01-25 02:00:00,-1573.62,-391.93,989.17,-670.61,-1310.07,577.20
2024-01-25 03:00:00,-1549.76,-333.31,995.60,-702.08,-1303.42,464.10
2024-01-25 04:00:00,-1234.94,-350.87,822.30,-700.46,-1119.25,200.80
2024-01-25 05:00:00,-796.54,-610.29,433.92,-604.12,-1036.18,268.10
2024-01-25 06:00:00,-392.05,-203.94,334.86,-553.25,-1156.43,138.80
2024-01-25 07:00:00,-61.45,-373.50,952.14,-699.32,-1234.35,-133.50
2024-01-25 08:00:00,-119.04,-365.06,289.27,-702.46,-418.70,230.50
2024-01-25 09:00:00,-501.84,-460.28,899.67,-702.31,-400.63,399.10
2024-01-25 10:00:00,-275.24,-495.34,1008.34,-701.49,-400.74,575.30
2024-01-25 11:00:00,92.56,-146.54,719.22,-701.20,-391.48,588.10
2024-01-25 12:00:00,518.96,304.31,-332.76,-648.34,49.82,579.40
2024-01-25 13:00:00,957.96,170.72,-748.84,-453.70,367.53,441.10
2024-01-25 14:00:00,1306.37,225.21,-792.20,-335.58,391.41,164.60
2024-01-25 15:00:00,1551.59,129.01,-1110.26,-50.66,662.08,4.70
2024-01-25 16:00:00,1627.82,397.33,-1901.15,565.90,704.52,-97.70
2024-01-25 17:00:00,1617.49,459.47,-1866.73,681.14,684.77,-406.30
2024-01-25 18:00:00,1641.24,420.14,-2054.20,683.38,595.71,-256.30
2024-01-25 19:00:00,1550.21,442.22,-2375.79,673.61,751.52,-112.00
2024-01-25 20:00:00,1240.50,338.26,-1479.08,184.12,561.92,-151.20
2024-01-25 21:00:00,1200.61,485.32,-681.15,-495.36,466.14,-511.70
2024-01-25 22:00:00,914.69,87.45,116.90,-440.56,244.13,-536.80
2024-01-25 23:00:00,1117.12,-162.15,34.29,-272.55,85.33,-539.30
2024-01-26 00:00:00,717.10,68.46,64.46,-473.57,161.24,-539.40
2024-01-26 01:00:00,269.70,-339.06,104.36,21.44,352.85,-539.40
2024-01-26 02:00:00,-179.70,-526.75,39.02,170.96,476.38,-539.50
2024-01-26 03:00:00,-632.00,-411.01,58.78,272.37,362.97,-539.40
2024-01-26 04:00:00,-1040.27,-198.96,164.02,-66.46,566.58,-539.50
2024-01-26 05:00:00,-720.37,-384.33,72.59,-427.42,598.91,-504.20
2024-01-26 06:00:00,-481.77,-126.86,43.14,-339.33,-620.26,-41.50
2024-01-26 07:00:00,-563.27,11.48,188.00,-621.19,-689.39,-99.40
2024-01-26 08:00:00,-393.18,133.78,669.23,-559.15,-1315.32,-492.80
2024-01-26 09:00:00,-733.36,-98.52,1286.27,-630.44,-1405.66,-246.50
2024-01-26 10:00:00,-1057.62,-120.12,775.66,51.69,-1404.64,395.10
2024-01-26 11:00:00,-1493.88,-87.07,490.20,669.93,-1272.65,411.00
2024-01-26 12:00:00,-1689.24,-214.85,84.81,672.93,-981.51,569.60
2024-01-26 13:00:00,-1701.49,-315.35,216.41,161.94,-831.22,587.90
2024-01-26 14:00:00,-1693.68,-351.24,435.67,30.79,-947.13,587.90
2024-01-26 15:00:00,-1544.59,-168.24,947.26,-643.81,-1141.56,583.60
2024-01-26 16:00:00,-1102.15,-17.35,749.81,-701.53,-1421.90,528.40
2024-01-26 17:00:00,-659.45,-497.12,679.45,-702.56,-1456.98,583.70
2024-01-26 18:00:00,-374.25,-519.45,184.06,-702.58,-1457.51,587.90
2024-01-26 19:00:00,-329.23,-340.92,140.08,-702.52,-1457.67,588.00
2024-01-26 20:00:00,-487.62,395.53,146.61,-702.51,-1457.63,588.00
2024-01-26 21:00:00,-810.73,339.23,-22.06,-702.54,-1458.04,588.00
2024-01-26 22:00:00,-747.23,188.72,233.73,-702.50,-1453.40,587.90
2024-01-26 23:00:00,-541.13,218.07,89.89,-702.55,-1260.26,588.00
2024-01-27 00:00:00,-202.52,23.71,142.65,-702.31,-1329.72,587.90
2024-01-27 01:00:00,-228.34,-149.48,58.71,-680.04,-922.31,587.90
2024-01-27 02:00:00,-421.94,98.33,132.65,-637.53,-802.87,587.90
2024-01-27 03:00:00,-618.94,225.88,355.54,-641.62,-780.30,587.80
2024-01-27 04:00:00,-94.64,171.14,58.91,-648.72,-784.62,587.80
2024-01-27 05:00:00,272.16,85.82,-22.67,-623.64,-1015.06,588.00
2024-01-27 06:00:00,458.36,-30.10,24.45,-700.96,-1116.90,587.90
2024-01-27 07:00:00,511.46,22.83,342.50,-702.74,-1401.84,588.00
2024-01-27 08:00:00,648.76,-6.66,305.49,-702.81,-1456.81,484.80
2024-01-27 09:00:00,428.76,-21.41,654.20,-702.74,-1457.82,438.80
2024-01-27 10:00:00,105.26,-426.46,1509.14,-692.87,-1457.61,391.20
2024-01-27 11:00:00,-54.24,-504.41,1455.31,-213.47,-1457.44,247.10
2024-01-27 12:00:00,-403.04,-521.98,1420.63,-15.15,-1453.30,505.80
2024-01-27 13:00:00,71.36,3.89,727.34,-529.25,-1257.85,316.10
2024-01-27 14:00:00,939.96,15.01,-168.81,-684.67,-1097.47,315.20
2024-01-27 15:00:00,1134.79,439.53,-676.32,-702.45,-1036.55,196.10
2024-01-27 16:00:00,1250.38,698.76,-915.47,-702.71,-1160.19,227.80
2024-01-27 17:00:00,1556.52,715.26,-941.41,-702.80,-1451.38,221.30
2024-01-27 18:00:00,1465.19,697.36,-1018.78,-702.71,-1457.76,280.90
2024-01-27 19:00:00,1254.27,437.01,-843.21,-702.76,-1457.88,392.70
2024-01-27 20:00:00,1080.70,441.73,-794.59,-702.78,-1453.74,394.20
2024-01-27 21:00:00,816.30,606.32,-776.58,-702.79,-1281.23,395.40
2024-01-27 22:00:00,673.20,709.31,-808.78,-702.72,-1183.52,431.60
2024-01-27 23:00:00,106.43,715.85,-746.19,-702.48,-611.67,283.20
2024-01-28 00:00:00,173.02,715.75,-719.90,-702.37,-614.98,349.50
2024-01-28 01:00:00,591.61,716.00,-871.88,-683.51,-548.03,207.10
2024-01-28 02:00:00,1178.16,716.07,-1375.01,-702.17,-352.67,5.30
2024-01-28 03:00:00,1621.35,716.04,-2168.35,-698.10,-73.65,109.10
2024-01-28 04:00:00,1634.19,716.10,-2257.45,-480.22,-182.65,7.20
2024-01-28 05:00:00,1419.68,716.18,-1937.80,-629.81,-193.64,-32.20
2024-01-28 06:00:00,989.32,716.12,-1420.20,-423.40,-337.14,-99.10
2024-01-28 07:00:00,643.62,680.56,-1184.25,-139.29,-320.55,-145.40
2024-01-28 08:00:00,156.83,241.35,21.89,-514.68,-384.69,57.60
2024-01-28 09:00:00,-373.49,-322.89,797.67,-62.70,-721.85,143.20
2024-01-28 10:00:00,-912.20,-420.85,985.68,471.50,-729.10,92.70
2024-01-28 11:00:00,-1212.82,-355.93,1138.12,41.66,-729.11,518.90
2024-01-28 12:00:00,-1540.49,-529.45,2243.30,0.00,-729.03,10.40
2024-01-28 13:00:00,-1626.55,-179.09,1276.54,0.00,-729.37,208.50
2024-01-28 14:00:00,-976.53,599.84,46.75,0.00,-714.75,12.10
2024-01-28 15:00:00,-843.12,632.03,-760.71,0.00,-64.26,-51.20
2024-01-28 16:00:00,114.17,674.62,-538.56,0.00,-1408.99,71.70
2024-01-28 17:00:00,54.17,551.42,-817.32,0.00,-1457.85,355.50
2024-01-28 18:00:00,-331.63,319.02,-568.59,0.00,-1452.77,574.00
